P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Start.Date,End.Date,Start.DTE,End.DTE,DayCount,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-01-19,2024-01-25,7,1,7,2024-01-19 09:25:00,21661.45,21850CE,81.4,179.08000000000004,False,,80.536,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21500PE,88.95,195.69000000000003,True,2024-01-23 12:06:00,-107.62950000000002,True,2024-01-24 14:59:00,True,2024-01-25 10:20:00,-107.62950000000002,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-01-20,2024-01-25,6,1,6,2024-01-20 09:25:00,21722.55,21800CE,99.95,219.89000000000001,False,,98.85050000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21650PE,99.85,219.67000000000002,True,2024-01-23 11:41:00,-120.81850000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-01-23,2024-01-25,3,1,3,2024-01-23 09:25:00,21749.15,21750CE,107.25,235.95000000000002,False,,106.1275,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21750PE,103.05,226.71,True,2024-01-23 10:43:00,-124.69050000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-01-24,2024-01-25,2,1,2,2024-01-24 09:25:00,21226.55,21300CE,89.65,197.23000000000002,True,2024-01-24 10:00:00,-108.47650000000002,True,2024-01-24 11:31:00,True,2024-01-24 14:43:00,-108.47650000000002,True,2024-01-25 10:16:00,False,,42.7535,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21150PE,89.5,196.9,False,,88.50500000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-01-25,2024-01-25,1,1,1,2024-01-25 09:25:00,21390.15,21350CE,93.55,205.81,False,,92.36449999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21450PE,103.95,228.69000000000003,False,,-0.5894999999999972,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-01-29,2024-02-01,4,1,4,2024-01-29 09:25:00,21700.1,21850CE,91.8,201.96,False,,90.832,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21350PE,85.65,188.43000000000004,False,,84.74350000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-01-30,2024-02-01,3,1,3,2024-01-30 09:25:00,21841.4,21950CE,97.6,214.72,False,,96.574,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21550PE,101.9,224.18000000000004,False,,100.831,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-01-31,2024-02-01,2,1,2,2024-01-31 09:25:00,21619.95,21650CE,93.65,206.03000000000003,True,2024-02-01 11:02:00,-113.31650000000002,True,2024-02-01 12:02:00,False,,44.6135,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21400PE,99.7,219.34000000000003,False,,98.653,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-01,2024-02-01,1,1,1,2024-02-01 09:25:00,21794.55,21750CE,92.0,202.4,False,,91.03,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21650PE,85.35,187.77,False,,84.4465,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-02,2024-02-08,7,1,7,2024-02-02 09:25:00,22016.7,22100CE,100.75,221.65,False,,99.69250000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21800PE,93.85,206.47,True,2024-02-05 14:45:00,-113.55850000000001,True,2024-02-06 11:34:00,False,,11.361499999999998,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-05,2024-02-08,4,1,4,2024-02-05 09:25:00,21966.5,22050CE,92.6,203.72,False,,91.624,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21750PE,95.2,209.44000000000003,False,,62.798,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-06,2024-02-08,3,1,3,2024-02-06 09:25:00,21852.65,21900CE,87.25,191.95000000000002,True,2024-02-07 09:15:00,-105.57250000000002,True,2024-02-07 11:34:00,False,,86.2775,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21650PE,84.85,186.67000000000002,False,,83.9515,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-07,2024-02-08,2,1,2,2024-02-07 09:25:00,22071.0,22050CE,97.5,214.50000000000003,False,,96.47500000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22000PE,96.85,213.07,True,2024-02-08 11:02:00,-117.1885,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-08,2024-02-08,1,1,1,2024-02-08 09:25:00,22081.95,21950CE,96.45,212.19000000000003,False,,95.4355,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22050PE,80.4,176.88000000000002,True,2024-02-08 10:15:00,-97.28400000000002,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-09,2024-02-15,7,1,7,2024-02-09 09:25:00,21814.15,21950CE,99.05,217.91000000000003,False,,98.0095,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21550PE,91.85,202.07,False,,90.8815,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-12,2024-02-15,4,1,4,2024-02-12 09:25:00,21843.3,21900CE,93.5,205.70000000000002,False,,81.365,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21650PE,93.1,204.82,False,,92.069,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-13,2024-02-15,3,1,3,2024-02-13 09:25:00,21696.8,21700CE,99.45,218.79000000000002,True,2024-02-14 15:00:00,-120.33450000000002,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21550PE,105.55,232.21,False,,104.4445,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-14,2024-02-15,2,1,2,2024-02-14 09:25:00,21622.0,21550CE,98.3,216.26000000000002,True,2024-02-14 14:15:00,-118.94300000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21550PE,106.75,234.85000000000002,False,,105.63250000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-15,2024-02-15,1,1,1,2024-02-15 09:25:00,21922.6,21800CE,109.35,240.57,False,,-2.9935000000000054,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21950PE,103.55,227.81,False,,63.814499999999995,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-16,2024-02-22,7,1,7,2024-02-16 09:25:00,22057.0,22150CE,98.7,217.14000000000001,False,,27.663000000000004,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21850PE,91.05,200.31,False,,90.0895,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-19,2024-02-22,4,1,4,2024-02-19 09:25:00,22121.5,22150CE,105.1,231.22,False,,33.998999999999995,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21950PE,97.0,213.4,False,,95.98,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-20,2024-02-22,3,1,3,2024-02-20 09:25:00,22123.35,22150CE,89.45,196.79000000000002,False,,18.505500000000005,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22000PE,98.45,216.59000000000003,False,,97.41550000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-21,2024-02-22,2,1,2,2024-02-21 09:25:00,22244.1,22200CE,107.15,235.73000000000002,False,,86.1785,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22200PE,95.4,209.88000000000002,True,2024-02-21 14:39:00,-115.43400000000001,True,2024-02-22 14:39:00,False,,94.39600000000002,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-22,2024-02-22,1,1,1,2024-02-22 09:25:00,22081.1,21950CE,108.45,238.59000000000003,True,2024-02-22 14:51:00,-131.22450000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22100PE,108.8,239.36,True,2024-02-22 10:22:00,-131.648,True,2024-02-22 13:41:00,False,,107.662,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-23,2024-02-29,7,1,7,2024-02-23 09:25:00,22265.0,22400CE,102.1,224.62,False,,101.029,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22100PE,96.2,211.64000000000001,True,2024-02-28 13:00:00,-116.40200000000002,True,2024-02-29 14:45:00,False,,-20.912000000000003,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-26,2024-02-29,4,1,4,2024-02-26 09:25:00,22206.0,22300CE,97.6,214.72,False,,96.574,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22100PE,99.75,219.45000000000002,True,2024-02-28 13:07:00,-120.69750000000002,True,2024-02-29 14:45:00,False,,-17.397500000000004,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-27,2024-02-29,3,1,3,2024-02-27 09:25:00,22136.55,22200CE,99.3,218.46,False,,98.20700000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22050PE,95.2,209.44000000000003,True,2024-02-29 10:13:00,-115.19200000000002,True,2024-02-29 11:15:00,False,,28.198000000000004,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-28,2024-02-29,2,1,2,2024-02-28 09:25:00,22201.7,22200CE,99.05,217.91000000000003,False,,97.9595,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22200PE,97.4,214.28000000000003,True,2024-02-28 11:00:00,-117.85400000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-02-29,2024-02-29,1,1,1,2024-02-29 09:25:00,21939.05,21900CE,95.9,210.98000000000002,False,,10.891000000000009,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21950PE,84.15,185.13000000000002,False,,83.20850000000002,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-03-01,2024-03-07,7,1,7,2024-03-01 09:25:00,22252.25,22300CE,102.45,225.39000000000001,True,2024-03-04 09:19:00,-123.96450000000002,True,2024-03-05 10:21:00,True,2024-03-06 14:39:00,-123.96450000000002,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22000PE,98.35,216.37,False,,97.31649999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-03-04,2024-03-07,4,1,4,2024-03-04 09:25:00,22509.95,22500CE,98.65,217.03000000000003,False,,97.6135,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22300PE,92.9,204.38000000000002,False,,91.921,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-03-05,2024-03-07,3,1,3,2024-03-05 09:25:00,22470.0,22400CE,100.4,220.88000000000002,False,,6.046000000000012,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22350PE,110.5,243.10000000000002,False,,109.295,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-03-06,2024-03-07,2,1,2,2024-03-06 09:25:00,22414.25,22300CE,98.85,217.47,True,2024-03-06 14:35:00,-119.6085,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22350PE,106.7,234.74000000000004,False,,105.53300000000002,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-03-07,2024-03-07,1,1,1,2024-03-07 09:25:00,22577.8,22400CE,119.75,263.45000000000005,False,,25.202500000000004,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22600PE,119.1,262.02,False,,11.358999999999996,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.4,2024-03-11,2024-03-14,4,1,4,2024-03-11 09:25:00,22563.45,22550CE,99.0,217.8,False,,97.96000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22450PE,108.55,238.81,True,2024-03-13 11:23:00,-131.3455,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
