P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL
NRE,NIFTY,2022-07-04 09:20:00,2022-07-04 15:25:00,SELL,CC,20.0,20.0,0,2022-07-04,Monday,4,2022-07-04 09:20:00,15710.25,15700CE,149.6,179.51999999999998,True,2022-07-04 14:46:00,-33.39600000000001,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,15700PE,139.45,167.33999999999997,False,,71.65549999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-07-04 09:20:00,2022-07-04 15:25:00,SELL,CC,20.0,20.0,1,2022-07-04,Monday,4,2022-07-04 09:20:00,15710.25,15650CE,177.6,213.11999999999998,True,2022-07-04 14:46:00,-39.22600000000002,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,15800PE,191.35,229.61999999999998,False,,87.1865,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-07-04 09:20:00,2022-07-04 15:25:00,SELL,CC,30.0,30.0,0,2022-07-04,Monday,4,2022-07-04 09:20:00,15710.25,15700CE,149.6,194.48,True,2022-07-04 15:04:00,-49.096,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,15700PE,139.45,181.285,False,,71.65549999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-07-04 09:20:00,2022-07-04 15:25:00,SELL,CC,30.0,30.0,1,2022-07-04,Monday,4,2022-07-04 09:20:00,15710.25,15650CE,177.6,230.88,True,2022-07-04 15:04:00,-57.47600000000002,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,15800PE,191.35,248.755,False,,87.1865,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-07-04 09:20:00,2022-07-04 15:25:00,SELL,HL,20.0,20.0,0,2022-07-04,Monday,4,2022-07-04 09:20:00,15710.25,15700CE,149.6,179.51999999999998,True,2022-07-04 14:46:00,-31.415999999999986,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,15700PE,139.45,167.33999999999997,False,,71.65549999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-07-04 09:20:00,2022-07-04 15:25:00,SELL,HL,20.0,20.0,1,2022-07-04,Monday,4,2022-07-04 09:20:00,15710.25,15650CE,177.6,213.11999999999998,True,2022-07-04 14:46:00,-37.295999999999985,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,15800PE,191.35,229.61999999999998,False,,87.1865,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-07-04 09:20:00,2022-07-04 15:25:00,SELL,HL,30.0,30.0,0,2022-07-04,Monday,4,2022-07-04 09:20:00,15710.25,15700CE,149.6,194.48,True,2022-07-04 15:04:00,-46.376,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,15700PE,139.45,181.285,False,,71.65549999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-07-04 09:20:00,2022-07-04 15:25:00,SELL,HL,30.0,30.0,1,2022-07-04,Monday,4,2022-07-04 09:20:00,15710.25,15650CE,177.6,230.88,True,2022-07-04 15:04:00,-55.056000000000004,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,15800PE,191.35,248.755,False,,87.1865,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
