P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL
NRE,NIFTY,2022-12-12 09:20:00,2022-12-12 15:25:00,SELL,CC,20.0,20.0,0,2022-12-12,Monday,4,2022-12-12 09:20:00,18476.8,18400CE,96.9,116.28,True,2022-12-12 09:34:00,-20.66899999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,18400PE,86.95,104.34,False,,53.5805,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-12-12 09:20:00,2022-12-12 15:25:00,SELL,CC,20.0,20.0,1,2022-12-12,Monday,4,2022-12-12 09:20:00,18476.8,18250CE,195.15,234.18,True,2022-12-12 09:36:00,-51.9515,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,18550PE,179.65,215.58,False,,88.85350000000001,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-12-12 09:20:00,2022-12-12 15:25:00,SELL,CC,30.0,30.0,0,2022-12-12,Monday,4,2022-12-12 09:20:00,18476.8,18400CE,96.9,125.97000000000001,True,2022-12-12 09:36:00,-35.219,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,18400PE,86.95,113.03500000000001,False,,53.5805,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-12-12 09:20:00,2022-12-12 15:25:00,SELL,CC,30.0,30.0,1,2022-12-12,Monday,4,2022-12-12 09:20:00,18476.8,18250CE,195.15,253.69500000000002,True,2022-12-12 09:43:00,-67.00149999999998,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,18550PE,179.65,233.54500000000002,False,,88.85350000000001,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-12-12 09:20:00,2022-12-12 15:25:00,SELL,HL,20.0,20.0,0,2022-12-12,Monday,4,2022-12-12 09:20:00,18476.8,18400CE,96.9,116.28,True,2022-12-12 09:34:00,-20.348999999999997,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,18400PE,86.95,104.34,False,,53.5805,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-12-12 09:20:00,2022-12-12 15:25:00,SELL,HL,20.0,20.0,1,2022-12-12,Monday,4,2022-12-12 09:20:00,18476.8,18250CE,195.15,234.18,True,2022-12-12 09:35:00,-40.981500000000004,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,18550PE,179.65,215.58,False,,88.85350000000001,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-12-12 09:20:00,2022-12-12 15:25:00,SELL,HL,30.0,30.0,0,2022-12-12,Monday,4,2022-12-12 09:20:00,18476.8,18400CE,96.9,125.97000000000001,True,2022-12-12 09:35:00,-30.03900000000001,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,18400PE,86.95,113.03500000000001,False,,53.5805,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-12-12 09:20:00,2022-12-12 15:25:00,SELL,HL,30.0,30.0,1,2022-12-12,Monday,4,2022-12-12 09:20:00,18476.8,18250CE,195.15,253.69500000000002,True,2022-12-12 09:43:00,-60.49650000000002,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,18550PE,179.65,233.54500000000002,False,,88.85350000000001,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
