P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_UTSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Flag,UT.SL.Time,BPL,TT.PL.AT.SL,UT.PL.AT.SL,UT.PNL,Total.PNL
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-11.256000000000006,9.515000000000002,-16.775,-18.516000000000002
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-5.9639999999999995,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-3.5595000000000008,17650PE,13.0,43.55,0.05,0.05,True,09:29:00,0.0,-5.9639999999999995,3.780499999999999,-6.5,-8.6835
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-11.256000000000006,9.515000000000002,-16.775,-18.516000000000002
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-14.405999999999999,17800PE,54.1,149.0,22.2,54.8,True,09:29:00,0.0,-11.256000000000006,13.813999999999993,-27.050000000000004,-24.49200000000002
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,True,09:22:00,-18.385500000000004,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-21.651000000000003,17850PE,84.35,198.2,62.8,104.5,True,09:29:00,0.0,-18.385500000000004,17.719,-42.175,-42.841499999999996
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-11.256000000000006,9.515000000000002,-23.485,-25.226000000000003
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-5.9639999999999995,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-3.5595000000000008,17650PE,13.0,43.55,0.05,0.05,True,09:29:00,0.0,-5.9639999999999995,3.780499999999999,-9.100000000000001,-11.283500000000002
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-11.256000000000006,9.515000000000002,-23.485,-25.226000000000003
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-14.405999999999999,17800PE,54.1,149.0,22.2,54.8,True,09:29:00,0.0,-11.256000000000006,13.813999999999993,-37.87,-35.31200000000001
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,True,09:22:00,-18.385500000000004,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-21.651000000000003,17850PE,84.35,198.2,62.8,104.5,True,09:30:00,0.0,-18.385500000000004,17.719,-59.04499999999999,-59.71149999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-11.256000000000006,9.515000000000002,-26.840000000000003,-28.581000000000007
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-5.9639999999999995,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-3.5595000000000008,17650PE,13.0,43.55,0.05,0.05,True,09:30:00,0.0,-5.9639999999999995,3.780499999999999,-10.399999999999999,-12.583499999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-11.256000000000006,9.515000000000002,-26.840000000000003,-28.581000000000007
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-14.405999999999999,17800PE,54.1,149.0,22.2,54.8,True,09:30:00,0.0,-11.256000000000006,13.813999999999993,-43.279999999999994,-40.72200000000001
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,True,09:22:00,-18.385500000000004,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-21.651000000000003,17850PE,84.35,198.2,62.8,104.5,True,09:33:00,0.0,-18.385500000000004,17.719,-67.47999999999999,-68.14649999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:30:00,0.0,-11.256000000000006,9.515000000000002,-30.194999999999993,-31.935999999999996
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-5.9639999999999995,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-3.5595000000000008,17650PE,13.0,43.55,0.05,0.05,True,09:30:00,0.0,-5.9639999999999995,3.780499999999999,-11.7,-13.8835
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:30:00,0.0,-11.256000000000006,9.515000000000002,-30.194999999999993,-31.935999999999996
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-14.405999999999999,17800PE,54.1,149.0,22.2,54.8,True,09:30:00,0.0,-11.256000000000006,13.813999999999993,-48.68999999999999,-46.132000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,True,09:22:00,-18.385500000000004,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-21.651000000000003,17850PE,84.35,198.2,62.8,104.5,True,09:33:00,0.0,-18.385500000000004,17.719,-75.91499999999999,-76.58149999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:30:00,0.0,-11.256000000000006,9.515000000000002,-33.55,-35.291
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-5.9639999999999995,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-3.5595000000000008,17650PE,13.0,43.55,0.05,0.05,True,09:30:00,0.0,-5.9639999999999995,3.780499999999999,-13.0,-15.1835
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-9.135000000000003,17750PE,33.55,102.3,2.2,4.75,True,09:30:00,0.0,-11.256000000000006,9.515000000000002,-33.55,-35.291
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-11.256000000000006,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-14.405999999999999,17800PE,54.1,149.0,22.2,54.8,True,09:33:00,0.0,-11.256000000000006,13.813999999999993,-54.1,-51.542000000000016
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,True,09:22:00,-18.385500000000004,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-21.651000000000003,17850PE,84.35,198.2,62.8,104.5,True,09:35:00,0.0,-18.385500000000004,17.719,-84.35,-85.0165
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-16.616000000000007,9.515000000000002,-16.775,-23.876000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-8.804000000000004,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-5.254500000000001,17650PE,13.0,43.55,0.05,0.05,True,09:29:00,0.0,-8.804000000000004,3.780499999999999,-6.5,-11.523500000000006
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-16.616000000000007,9.515000000000002,-16.775,-23.876000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-21.266,17800PE,54.1,149.0,22.2,54.8,True,09:29:00,0.0,-16.616000000000007,13.813999999999993,-27.050000000000004,-29.852000000000018
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,False,,41.47449999999999,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-31.961000000000006,17700CE,62.85,93.5,11.5,45.2,False,,0.0,-31.961000000000006,23.824499999999997,17.65,9.51349999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-16.616000000000007,9.515000000000002,-23.485,-30.586000000000006
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-8.804000000000004,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-5.254500000000001,17650PE,13.0,43.55,0.05,0.05,True,09:29:00,0.0,-8.804000000000004,3.780499999999999,-9.100000000000001,-14.123500000000007
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-16.616000000000007,9.515000000000002,-23.485,-30.586000000000006
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-21.266,17800PE,54.1,149.0,22.2,54.8,True,09:29:00,0.0,-16.616000000000007,13.813999999999993,-37.87,-40.67200000000001
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,False,,41.47449999999999,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-31.961000000000006,17700CE,62.85,93.5,11.5,45.2,False,,0.0,-31.961000000000006,23.824499999999997,17.65,9.51349999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-16.616000000000007,9.515000000000002,-26.840000000000003,-33.94100000000001
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-8.804000000000004,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-5.254500000000001,17650PE,13.0,43.55,0.05,0.05,True,09:30:00,0.0,-8.804000000000004,3.780499999999999,-10.399999999999999,-15.423500000000004
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:29:00,0.0,-16.616000000000007,9.515000000000002,-26.840000000000003,-33.94100000000001
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-21.266,17800PE,54.1,149.0,22.2,54.8,True,09:30:00,0.0,-16.616000000000007,13.813999999999993,-43.279999999999994,-46.08200000000001
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,False,,41.47449999999999,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-31.961000000000006,17700CE,62.85,93.5,11.5,45.2,False,,0.0,-31.961000000000006,23.824499999999997,17.65,9.51349999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:30:00,0.0,-16.616000000000007,9.515000000000002,-30.194999999999993,-37.296
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-8.804000000000004,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-5.254500000000001,17650PE,13.0,43.55,0.05,0.05,True,09:30:00,0.0,-8.804000000000004,3.780499999999999,-11.7,-16.723500000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:30:00,0.0,-16.616000000000007,9.515000000000002,-30.194999999999993,-37.296
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-21.266,17800PE,54.1,149.0,22.2,54.8,True,09:30:00,0.0,-16.616000000000007,13.813999999999993,-48.68999999999999,-51.492000000000004
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,False,,41.47449999999999,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-31.961000000000006,17700CE,62.85,93.5,11.5,45.2,False,,0.0,-31.961000000000006,23.824499999999997,17.65,9.51349999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:30:00,0.0,-16.616000000000007,9.515000000000002,-33.55,-40.651
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,True,09:22:00,-8.804000000000004,17650PE,16.95,43.55,0.05,0.05,True,09:29:00,-5.254500000000001,17650PE,13.0,43.55,0.05,0.05,True,09:30:00,0.0,-8.804000000000004,3.780499999999999,-13.0,-18.023500000000006
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-13.484999999999998,17750PE,33.55,102.3,2.2,4.75,True,09:30:00,0.0,-16.616000000000007,9.515000000000002,-33.55,-40.651
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,True,09:22:00,-16.616000000000007,17800PE,68.6,149.0,22.2,54.8,True,09:29:00,-21.266,17800PE,54.1,149.0,22.2,54.8,True,09:33:00,0.0,-16.616000000000007,13.813999999999993,-54.1,-56.902000000000015
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,False,,41.47449999999999,17850PE,103.1,198.2,62.8,104.5,True,09:29:00,-31.961000000000006,17700CE,62.85,93.5,11.5,45.2,False,,0.0,-31.961000000000006,23.824499999999997,17.65,9.51349999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-17.834999999999997,17750CE,36.0,46.4,0.1,0.1,False,,0.0,-17.834999999999997,17.064,35.9,35.129000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,False,,28.066,17650PE,16.95,43.55,0.05,0.05,True,09:30:00,-6.949500000000001,17800CE,17.4,19.3,0.05,0.05,False,,0.0,-6.949500000000001,10.716,17.349999999999998,21.116499999999995
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-17.834999999999997,17750CE,36.0,46.4,0.1,0.1,False,,0.0,-17.834999999999997,17.064,35.9,35.129000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17800PE,68.6,149.0,22.2,54.8,True,09:30:00,-28.125999999999998,17750CE,33.75,46.4,0.1,0.1,False,,0.0,-28.125999999999998,19.314,33.65,24.838
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,False,,41.47449999999999,17850PE,103.1,198.2,62.8,104.5,True,09:30:00,-42.27100000000001,17700CE,59.0,93.5,11.5,45.2,True,14:31:00,0.0,-42.27100000000001,27.6745,-29.5,-44.096500000000006
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-17.834999999999997,17750CE,36.0,46.4,0.1,0.1,False,,0.0,-17.834999999999997,17.064,35.9,35.129000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,False,,28.066,17650PE,16.95,43.55,0.05,0.05,True,09:30:00,-6.949500000000001,17800CE,17.4,19.3,0.05,0.05,False,,0.0,-6.949500000000001,10.716,17.349999999999998,21.116499999999995
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-17.834999999999997,17750CE,36.0,46.4,0.1,0.1,False,,0.0,-17.834999999999997,17.064,35.9,35.129000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17800PE,68.6,149.0,22.2,54.8,True,09:30:00,-28.125999999999998,17750CE,33.75,46.4,0.1,0.1,False,,0.0,-28.125999999999998,19.314,33.65,24.838
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,False,,41.47449999999999,17850PE,103.1,198.2,62.8,104.5,True,09:30:00,-42.27100000000001,17700CE,59.0,93.5,11.5,45.2,False,,0.0,-42.27100000000001,27.6745,13.799999999999997,-0.7965000000000124
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-17.834999999999997,17750CE,36.0,46.4,0.1,0.1,False,,0.0,-17.834999999999997,17.064,35.9,35.129000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,False,,28.066,17650PE,16.95,43.55,0.05,0.05,True,09:30:00,-6.949500000000001,17800CE,17.4,19.3,0.05,0.05,False,,0.0,-6.949500000000001,10.716,17.349999999999998,21.116499999999995
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-17.834999999999997,17750CE,36.0,46.4,0.1,0.1,False,,0.0,-17.834999999999997,17.064,35.9,35.129000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.3,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17800PE,68.6,149.0,22.2,54.8,True,09:30:00,-28.125999999999998,17750CE,33.75,46.4,0.1,0.1,False,,0.0,-28.125999999999998,19.314,33.65,24.838
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17700CE,87.55,108.55,11.5,45.2,False,,41.47449999999999,17850PE,103.1,198.2,62.8,104.5,True,09:30:00,-42.27100000000001,17700CE,59.0,93.5,11.5,45.2,False,,0.0,-42.27100000000001,27.6745,13.799999999999997,-0.7965000000000124
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,90.0,0.0,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-17.834999999999997,17750CE,36.0,46.4,0.1,0.1,False,,0.0,-17.834999999999997,17.064,35.9,35.129000000000005
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,90.0,0.1,2022-01-06,Thursday,1,09:20:00,17796.85,17800CE,28.4,39.35,0.05,0.05,False,,28.066,17650PE,16.95,43.55,0.05,0.05,True,09:30:00,-6.949500000000001,17800CE,17.4,19.3,0.05,0.05,False,,0.0,-6.949500000000001,10.716,17.349999999999998,21.116499999999995
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,90.0,0.2,2022-01-06,Thursday,1,09:20:00,17796.85,17750CE,53.6,69.85,0.1,0.1,False,,52.964,17750PE,43.5,102.3,2.2,4.75,True,09:29:00,-17.834999999999997,17750CE,36.0,46.4,0.1,0.1,False,,0.0,-17.834999999999997,17.064,35.9,35.129000000000005
