Date,P_StartTime_1,P_EndTime_1,P_SL_1,P_UTSL_1,P_OM_1,Future_1,CE.Strike_1,CE.Price_1,CE.SL.Time_1,CE.PNL_1,PE.Strike_1,PE.Price_1,PE.SL.Time_1,PE.PNL_1,UT.Strike_1,UT.Price_1,UT.SL.Time_1,BPL_1,TT.PL.AT.SL_1,UT.PL.AT.SL_1,UT.PNL_1,Total.PNL_1,P_StartTime_2,P_EndTime_2,P_SL_2,P_UTSL_2,P_OM_2,Future_2,CE.Strike_2,CE.Price_2,CE.SL.Time_2,CE.PNL_2,PE.Strike_2,PE.Price_2,PE.SL.Time_2,PE.PNL_2,UT.Strike_2,UT.Price_2,UT.SL.Time_2,BPL_2,TT.PL.AT.SL_2,UT.PL.AT.SL_2,UT.PNL_2,Total.PNL_2,Total.PNL
2018-03-20,09:16:00,13:00:00,0,0,1,24260.55,24200CE,210.0,,-2.62,24300PE,219.0,,25.06250000000001,,,,22.43750000000001,0,0,0,22.44,13:00:00,15:25:00,30.0,50.0,0.5,24290.1,24400CE,112.15,,33.5,24100PE,116.0,14:53:00,-36.25,24400CE,53.15,15:22:00,0.0,-36.250000000000014,57.59812500000001,-26.57,-5.23,17.21
2018-03-21,09:16:00,13:00:00,0,0,1,24388.45,24200CE,230.15,,37.27,24500PE,208.55,,-15.80687499999999,,,,21.466250000000016,0,0,0,21.47,13:00:00,15:25:00,30.0,50.0,0.5,24346.65,24300CE,130.55,,7.97,24300PE,113.2,14:47:00,-35.37,24300CE,88.75,,0.0,-35.37499999999999,40.16812500000001,-32.2,-27.41,-5.94
2018-03-22,09:16:00,13:00:00,0,0,1,24279.9,24000CE,259.85,,33.05,24500PE,247.0,,-12.887500000000012,,,,20.164375,0,0,0,20.16,13:00:00,15:25:00,30.0,50.0,0.5,24276.25,24100CE,136.9,14:10:00,-42.78,24300PE,95.85,13:11:00,-29.95,24100CE,108.75,14:09:00,0.0,-29.95,26.438750000000006,-54.38,-57.88624999999999,-37.73
2018-03-23,09:16:00,13:00:00,0,0,1,23781.4,23800CE,221.45,,69.68,23700PE,203.0,,-3.5875000000000115,,,,66.09437499999999,0,0,0,66.09,13:00:00,15:25:00,30.0,50.0,0.5,23703.5,23900CE,111.75,13:36:00,-34.92,23400PE,102.0,,-7.82,23400PE,88.0,,0.0,-34.92,12.725,-20.55,-42.745,23.35
2018-03-26,09:16:00,13:00:00,0,0,1,23745.55,23600CE,249.95,,-134.27,23900PE,262.3,,124.92125000000001,,,,-9.353125000000006,0,0,0,-9.35,13:00:00,15:25:00,30.0,50.0,0.5,23949.9,24000CE,127.45,13:51:00,-39.83,23900PE,134.1,,93.37,23900PE,105.0,,0.0,-39.83,27.423749999999995,65.95,53.54375,44.19
2018-03-27,09:16:00,13:00:00,0,0,1,24415.5,24200CE,260.7,,-20.56,24600PE,244.8,,27.74000000000001,,,,7.181249999999999,0,0,0,7.18,13:00:00,15:25:00,30.0,50.0,0.5,24442.8,24500CE,100.85,,43.64,24400PE,104.3,13:20:00,-32.59,24500CE,64.0,13:35:00,0.0,-32.59375000000001,35.589375,-32.0,-29.0,-21.82
2018-03-28,09:16:00,13:00:00,0,0,1,24260.0,24000CE,264.2,,-45.65,24500PE,245.0,,52.9375,,,,7.284999999999975,0,0,0,7.28,13:00:00,15:25:00,30.0,50.0,0.5,24321.0,24200CE,132.85,,86.14,24400PE,111.0,13:07:00,-34.69,24200CE,97.6,15:00:00,0.0,-34.687500000000014,33.589375,-48.8,-49.9,-42.62
2018-04-02,09:16:00,13:00:00,0,0,1,24320.1,24200CE,251.6,,42.3,24300PE,244.0,,-4.050000000000001,,,,38.25499999999998,0,0,0,38.25,13:00:00,15:25:00,30.0,50.0,0.5,24274.0,24400CE,118.5,13:35:00,-37.03,24000PE,120.15,,52.15,24000PE,101.0,,0.0,-37.03,17.648125000000007,34.5,15.118125000000006,53.37
2018-04-03,09:16:00,13:00:00,0,0,1,24441.0,24300CE,217.15,,-30.01,24500PE,236.05,,36.09937500000001,,,,6.085000000000026,0,0,0,6.09,13:00:00,15:25:00,30.0,50.0,0.5,24493.0,24500CE,132.8,15:24:00,-41.5,24400PE,151.4,,72.66,24400PE,74.1,,0.0,-41.5,75.40750000000001,-2.75,31.157500000000013,37.25
2018-04-04,09:16:00,13:00:00,0,0,1,24579.05,24400CE,208.45,,47.54,24700PE,228.0,,-24.699999999999996,,,,22.844374999999978,0,0,0,22.84,13:00:00,15:25:00,30.0,50.0,0.5,24522.6,24500CE,106.7,,99.52,24500PE,122.9,13:19:00,-38.41,24500CE,75.9,,0.0,-38.40625000000001,29.466249999999995,70.05,61.11,83.95
2018-04-05,09:16:00,13:00:00,0,0,1,24475.1,24200CE,244.75,,-33.56,24700PE,257.55,,37.33062500000001,,,,3.771250000000009,0,0,0,3.77,13:00:00,15:25:00,30.0,50.0,0.5,24548.0,24400CE,112.9,13:41:00,-35.28,24600PE,131.15,,129.46,24600PE,97.45,,0.0,-35.28,32.060625,97.4,94.180625,97.95
2018-04-06,09:16:00,13:00:00,0,0,1,24748.0,24700CE,201.7,,-41.12,24700PE,198.7,,6.166249999999977,,,,-34.95500000000005,0,0,0,-34.96,13:00:00,15:25:00,30.0,50.0,0.5,24804.75,25000CE,103.45,14:52:00,-32.33,24400PE,98.2,,18.97,24400PE,68.75,,0.0,-32.33,28.222500000000004,-9.25,-13.357499999999995,-48.32
