P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Start.Date,End.Date,Start.DTE,End.DTE,DayCount,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-05,2024-01-11,7,1,7,2024-01-05 09:25:00,21791.25,21750CE,106.7,234.74000000000004,False,,105.58300000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21750PE,129.65,285.23,True,2024-01-10 09:29:00,-156.87650000000002,True,2024-01-10 14:58:00,False,,24.553500000000007,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-08,2024-01-11,4,1,4,2024-01-08 09:25:00,21809.0,21750CE,105.1,231.22,False,,103.999,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21750PE,100.8,221.76000000000002,True,2024-01-08 11:57:00,-121.96800000000002,True,2024-01-09 10:43:00,True,2024-01-09 15:00:00,-121.96800000000002,True,2024-01-10 15:04:00,False,,-4.008,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-09,2024-01-11,3,1,3,2024-01-09 09:25:00,21735.0,21700CE,77.4,170.28000000000003,False,,76.57600000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21700PE,94.2,207.24,True,2024-01-10 09:15:00,-113.982,True,2024-01-10 14:58:00,False,,39.258,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-10,2024-01-11,2,1,2,2024-01-10 09:25:00,21582.45,21500CE,91.55,201.41,True,2024-01-11 09:15:00,-110.7755,True,2024-01-11 14:18:00,False,,-55.2155,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21500PE,70.9,155.98000000000002,False,,70.141,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-11,2024-01-11,1,1,1,2024-01-11 09:25:00,21746.85,21700CE,40.3,88.66,False,,39.847,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21700PE,35.8,78.76,True,2024-01-11 10:55:00,-43.318000000000005,True,2024-01-11 12:56:00,True,2024-01-11 14:11:00,-43.318000000000005,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-12,2024-01-18,7,1,7,2024-01-12 09:25:00,21764.0,21750CE,127.05,279.51,True,2024-01-12 14:37:00,-153.73049999999998,True,2024-01-17 09:15:00,False,,125.7295,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21750PE,128.3,282.26000000000005,True,2024-01-18 09:15:00,-155.24300000000002,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-15,2024-01-18,4,1,4,2024-01-15 09:25:00,22092.4,22100CE,111.2,244.64000000000001,False,,110.03800000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22100PE,136.5,300.3,True,2024-01-17 09:15:00,-165.16500000000002,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-16,2024-01-18,3,1,3,2024-01-16 09:25:00,22065.3,22050CE,106.95,235.29000000000002,False,,105.8305,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22050PE,104.8,230.56,True,2024-01-17 09:15:00,-126.808,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-17,2024-01-18,2,1,2,2024-01-17 09:25:00,21784.4,21800CE,90.05,198.11,False,,89.0995,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21800PE,98.9,217.58000000000004,True,2024-01-17 14:29:00,-119.66900000000004,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:25:00,15:25:00,SELL,HL,120.0,120.0,0.0,2024-01-18,2024-01-18,1,1,1,2024-01-18 09:25:00,21471.85,21450CE,48.3,106.26,False,,35.517,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21450PE,62.3,137.06,True,2024-01-18 09:52:00,-75.38300000000001,True,2024-01-18 10:09:00,False,,61.077,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
