P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_SL,P_IntraSL,P_OM,Date,day,dte,EntryTime,Future,CE.Price,PE.Price,SL,IntraSL,STD0.Scrip,STD0.Open,STD0.SL.Flag,STD0.SL.Time,STD0.INTRA_SL.Flag,STD0.INTRA_SL.Time,STD0.PNL,STD1.Scrip,STD1.Open,STD1.SL.Flag,STD1.SL.Time,STD1.INTRA_SL.Flag,STD1.INTRA_SL.Time,STD1.PNL,STD2.Scrip,STD2.Open,STD2.SL.Flag,STD2.SL.Time,STD2.INTRA_SL.Flag,STD2.INTRA_SL.Time,STD2.PNL,STD3.Scrip,STD3.Open,STD3.SL.Flag,STD3.SL.Time,STD3.INTRA_SL.Flag,STD3.INTRA_SL.Time,STD3.PNL,STD4.Scrip,STD4.Open,STD4.SL.Flag,STD4.SL.Time,STD4.INTRA_SL.Flag,STD4.INTRA_SL.Time,STD4.PNL,STD5.Scrip,STD5.Open,STD5.SL.Flag,STD5.SL.Time,STD5.INTRA_SL.Flag,STD5.INTRA_SL.Time,STD5.PNL,STD6.Scrip,STD6.Open,STD6.SL.Flag,STD6.SL.Time,STD6.INTRA_SL.Flag,STD6.INTRA_SL.Time,STD6.PNL,STD7.Scrip,STD7.Open,STD7.SL.Flag,STD7.SL.Time,STD7.INTRA_SL.Flag,STD7.INTRA_SL.Time,STD7.PNL,STD8.Scrip,STD8.Open
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-07-25,Thursday,1,09:16:00,28949.0,177.3,40.8,209.376,187.566,"('28800CE', '28800PE')",218.10000000000002,True,2019-07-25 12:14:00,False,,-12.23,"('28900CE', '29000PE')",195.85,True,2019-07-25 12:59:00,False,,-23.05,"('28900CE', '29000PE')",175.25,True,2019-07-25 13:29:00,False,,-13.14,"('28900CE', '29000PE')",164.3,True,2019-07-25 13:54:00,False,,-10.1,"('28900CE', '29100PE')",211.7,True,2019-07-25 14:50:00,False,,-12.45,"('29000CE', '29200PE')",198.1,True,2019-07-25 14:59:00,False,,-13.38,"('29000CE', '29200PE')",187.2,True,2019-07-25 15:12:00,False,,-13.74,"('28900CE', '29100PE')",168.7,True,2019-07-25 15:23:00,False,,-12.41,"('28900CE', '29100PE')",158.4
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-07-26,Friday,7,09:16:00,29295.0,87.5,83.8,164.448,147.318,"('29600CE', '28700PE')",171.3,True,2019-07-26 09:23:00,False,,-14.59,"('29500CE', '28800PE')",209.64999999999998,True,2019-07-26 09:35:00,False,,-11.22,"('29500CE', '28800PE')",201.05,True,2019-07-26 10:08:00,False,,-13.36,"('29500CE', '28800PE')",190.2,True,2019-07-26 13:30:00,False,,-13.33,"('29500CE', '28900PE')",198.7,True,2019-07-26 14:28:00,False,,-10.88,"('29600CE', '29000PE')",176.3,True,2019-07-26 15:10:00,False,,-10.5,"('29600CE', '29000PE')",168.0,False,,False,,5.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-07-29,Monday,4,09:16:00,29536.55,84.5,80.0,157.92,141.47,"('29700CE', '29100PE')",164.5,True,2019-07-29 09:17:00,False,,-12.06,"('29600CE', '29100PE')",186.7,True,2019-07-29 10:16:00,False,,-9.98,"('29600CE', '29000PE')",154.35,True,2019-07-29 11:09:00,False,,-8.58,"('29500CE', '29100PE')",207.1,True,2019-07-29 11:28:00,False,,-17.54,"('29500CE', '29000PE')",165.7,True,2019-07-29 14:52:00,False,,-9.12,"('29500CE', '29000PE')",158.65,False,,False,,11.12,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-07-30,Tuesday,3,09:16:00,29446.0,110.7,110.0,211.87199999999999,189.802,"('29500CE', '29200PE')",220.7,True,2019-07-30 09:17:00,False,,-12.56,"('29600CE', '29200PE')",169.45,True,2019-07-30 10:13:00,False,,-10.62,"('29600CE', '29200PE')",160.95,True,2019-07-30 10:50:00,False,,-9.11,"('29500CE', '29300PE')",222.5,False,,False,,323.92,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-07-31,Wednesday,2,09:16:00,28722.0,88.45,89.75,171.07199999999997,153.25199999999998,"('28800CE', '28400PE')",178.2,True,2019-07-31 09:19:00,False,,-11.43,"('28800CE', '28500PE')",196.15,True,2019-07-31 10:30:00,False,,-11.6,"('28900CE', '28500PE')",155.05,True,2019-07-31 11:14:00,False,,-10.14,"('28800CE', '28600PE')",214.05,True,2019-07-31 12:19:00,False,,-13.13,"('28800CE', '28600PE')",203.6,True,2019-07-31 14:51:00,False,,-14.34,"('28900CE', '28700PE')",168.5,True,2019-07-31 14:54:00,False,,-10.56,"('28900CE', '28700PE')",160.05,False,,False,,0.6,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-01,Thursday,1,09:16:00,28785.05,90.0,73.1,156.576,140.266,"('28700CE', '28600PE')",163.1,True,2019-08-01 09:43:00,False,,-16.44,"('28700CE', '28700PE')",181.7,True,2019-08-01 09:53:00,False,,-10.32,"('28700CE', '28700PE')",173.65,True,2019-08-01 10:09:00,False,,-9.57,"('28700CE', '28700PE')",166.25,False,,False,,141.27,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-02,Friday,7,09:16:00,28307.7,124.9,97.35,213.35999999999999,191.135,"('28700CE', '27500PE')",222.25,True,2019-08-02 11:30:00,False,,-13.28,"('28800CE', '27500PE')",188.5,True,2019-08-02 13:25:00,False,,-12.46,"('28800CE', '27500PE')",178.4,True,2019-08-02 15:16:00,False,,-9.98,"('28800CE', '27500PE')",170.65,True,2019-08-02 15:25:00,False,,-9.93,"('28800CE', '27400PE')",151.0,False,,False,,-1.89,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-05,Monday,4,09:16:00,27811.4,98.35,111.0,200.976,180.041,"('28200CE', '27000PE')",209.35,True,2019-08-05 09:27:00,False,,-11.27,"('28300CE', '26900PE')",160.89999999999998,True,2019-08-05 14:52:00,False,,-9.21,"('28200CE', '27000PE')",189.75,False,,False,,-4.02,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-06,Tuesday,3,09:16:00,27863.95,76.5,80.0,150.23999999999998,134.59,"('28400CE', '27000PE')",156.5,True,2019-08-06 09:21:00,False,,-12.31,"('28400CE', '27200PE')",173.8,True,2019-08-06 09:25:00,False,,-9.42,"('28400CE', '27200PE')",166.55,True,2019-08-06 10:00:00,False,,-8.83,"('28400CE', '27200PE')",159.8,True,2019-08-06 10:05:00,False,,-8.75,"('28400CE', '27200PE')",153.05,True,2019-08-06 10:15:00,False,,-8.16,"('28400CE', '27300PE')",162.2,True,2019-08-06 12:05:00,False,,-9.28,"('28300CE', '27300PE')",175.85,True,2019-08-06 13:17:00,False,,-10.6,"('28300CE', '27400PE')",184.15,True,2019-08-06 13:46:00,False,,-11.3,"('28400CE', '27400PE')",150.25
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-07,Wednesday,2,09:16:00,28069.15,98.35,98.5,188.976,169.291,"('28300CE', '27600PE')",196.85,True,2019-08-07 09:18:00,False,,-11.26,"('28300CE', '27700PE')",212.0,True,2019-08-07 09:45:00,False,,-12.85,"('28300CE', '27600PE')",175.8,True,2019-08-07 09:50:00,False,,-10.35,"('28300CE', '27800PE')",211.6,True,2019-08-07 11:04:00,False,,-12.14,"('28300CE', '27700PE')",176.7,True,2019-08-07 11:18:00,False,,-9.31,"('28300CE', '27700PE')",169.6,True,2019-08-07 11:33:00,False,,-9.82,"('28300CE', '27800PE')",182.2,True,2019-08-07 11:45:00,False,,-12.08,"('28300CE', '27900PE')",195.1,True,2019-08-07 11:49:00,False,,-10.94,"('28300CE', '28000PE')",214.15
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-08,Thursday,1,09:16:00,27890.75,73.5,90.15,157.104,140.739,"('27900CE', '27800PE')",163.65,False,,True,2019-08-08 13:32:00,-24.96,"('27700CE', '27800PE')",206.2,True,2019-08-08 13:36:00,False,,-13.43,"('27700CE', '27800PE')",195.35,True,2019-08-08 13:57:00,False,,-14.44,"('27700CE', '27800PE')",183.35000000000002,True,2019-08-08 14:09:00,False,,-9.89,"('27700CE', '27800PE')",175.75,False,,False,,201.85,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-09,Friday,6,09:16:00,28339.05,88.55,92.5,173.808,155.703,"('28800CE', '27800PE')",181.05,True,2019-08-09 10:05:00,False,,-10.46,"('28800CE', '27800PE')",172.85,True,2019-08-09 10:18:00,False,,-9.21,"('28800CE', '27800PE')",165.8,True,2019-08-09 14:16:00,False,,-8.92,"('28800CE', '27900PE')",174.10000000000002,True,2019-08-09 14:44:00,False,,-10.68,"('28800CE', '28100PE')",202.25,True,2019-08-09 15:10:00,False,,-13.68,"('28800CE', '28000PE')",173.0,False,,False,,6.74,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-13,Tuesday,2,09:16:00,28221.95,100.05,87.45,180.0,161.25,"('28400CE', '27900PE')",187.5,True,2019-08-13 09:17:00,False,,-19.84,"('28400CE', '27900PE')",170.0,True,2019-08-13 09:24:00,False,,-10.72,"('28400CE', '27900PE')",161.4,True,2019-08-13 09:26:00,False,,-9.97,"('28400CE', '27900PE')",153.45,True,2019-08-13 09:30:00,False,,-10.82,"('28300CE', '27900PE')",170.55,True,2019-08-13 09:34:00,False,,-9.43,"('28300CE', '27900PE')",163.25,True,2019-08-13 09:54:00,False,,-12.39,"('28300CE', '27900PE')",152.9,True,2019-08-13 10:24:00,False,,-10.51,"('28300CE', '28000PE')",176.2,True,2019-08-13 12:25:00,False,,-10.45,"('28200CE', '28000PE')",201.9
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-14,Wednesday,1,09:16:00,27826.8,72.6,88.0,154.176,138.11599999999999,"('27900CE', '27700PE')",160.6,True,2019-08-14 10:16:00,False,,-9.36,"('27900CE', '27800PE')",186.75,True,2019-08-14 12:00:00,False,,-11.58,"('28000CE', '27900PE')",154.8,True,2019-08-14 12:33:00,False,,-8.94,"('28000CE', '28000PE')",188.25,True,2019-08-14 12:48:00,False,,-10.1,"('28000CE', '28000PE')",180.5,True,2019-08-14 13:30:00,False,,-11.86,"('28000CE', '28000PE')",170.9,True,2019-08-14 13:50:00,False,,-15.64,"('28000CE', '28100PE')",204.75,True,2019-08-14 14:10:00,False,,-11.56,"('28000CE', '28100PE')",195.75,True,2019-08-14 14:25:00,False,,-11.4,"('28000CE', '28100PE')",186.8
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-16,Friday,7,09:16:00,27811.0,86.4,78.65,158.448,141.943,"('28400CE', '27100PE')",165.05,True,2019-08-16 09:17:00,False,,-13.46,"('28400CE', '27200PE')",171.0,True,2019-08-16 09:33:00,False,,-11.69,"('28300CE', '27100PE')",161.2,True,2019-08-16 09:38:00,False,,-10.21,"('28300CE', '27200PE')",167.95,False,,False,,92.1,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-19,Monday,4,09:16:00,28414.0,77.4,73.25,144.624,129.559,"('28800CE', '27800PE')",150.65,True,2019-08-19 12:34:00,False,,-8.68,"('28700CE', '28000PE')",207.15,True,2019-08-19 14:02:00,False,,-11.74,"('28700CE', '27900PE')",177.05,False,,False,,-0.06,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-20,Tuesday,3,09:16:00,28132.65,103.05,112.2,206.64,185.115,"('28400CE', '27800PE')",215.25,True,2019-08-20 09:17:00,False,,-11.64,"('28500CE', '27700PE')",158.0,True,2019-08-20 09:26:00,False,,-8.78,"('28400CE', '27700PE')",175.25,True,2019-08-20 09:37:00,False,,-9.44,"('28400CE', '27700PE')",168.0,True,2019-08-20 13:30:00,False,,-10.75,"('28400CE', '27700PE')",159.35000000000002,True,2019-08-20 14:00:00,False,,-10.74,"('28300CE', '27700PE')",174.55,True,2019-08-20 14:36:00,False,,-9.38,"('28300CE', '27700PE')",167.35,True,2019-08-20 15:16:00,False,,-8.89,"('28200CE', '27700PE')",186.05,False,,False,,3.42,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-21,Wednesday,2,09:16:00,27948.45,103.3,92.85,188.30399999999997,168.68899999999996,"('28100CE', '27700PE')",196.14999999999998,True,2019-08-21 09:46:00,False,,-12.3,"('28200CE', '27700PE')",154.89999999999998,True,2019-08-21 10:20:00,False,,-9.59,"('28200CE', '27800PE')",171.05,True,2019-08-21 11:10:00,False,,-10.09,"('28100CE', '27800PE')",194.7,True,2019-08-21 12:59:00,False,,-10.43,"('28100CE', '27800PE')",186.7,False,,False,,-4.23,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-22,Thursday,1,09:16:00,27638.0,85.8,103.45,181.68,162.755,"('27700CE', '27600PE')",189.25,True,2019-08-22 09:43:00,False,,-11.67,"('27600CE', '27600PE')",219.55,True,2019-08-22 10:08:00,False,,-12.74,"('27600CE', '27500PE')",162.25,True,2019-08-22 11:38:00,False,,-8.73,"('27500CE', '27500PE')",190.15,True,2019-08-22 11:42:00,False,,-11.08,"('27500CE', '27500PE')",181.45,True,2019-08-22 12:34:00,False,,-13.87,"('27400CE', '27500PE')",217.25,True,2019-08-22 13:36:00,False,,-21.57,"('27400CE', '27500PE')",198.4,False,,False,,232.32,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-23,Friday,7,09:16:00,26721.9,90.1,92.6,175.392,157.12199999999999,"('27400CE', '25900PE')",182.7,True,2019-08-23 09:50:00,False,,-11.23,"('27400CE', '25800PE')",158.7,False,,False,,37.17,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-26,Monday,4,09:16:00,27429.4,81.25,84.35,158.976,142.416,"('28100CE', '26800PE')",165.6,True,2019-08-26 09:17:00,False,,-9.87,"('28100CE', '26800PE')",157.8,True,2019-08-26 12:27:00,False,,-8.47,"('27900CE', '26800PE')",185.8,False,,False,,131.48,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-27,Tuesday,3,09:16:00,28022.45,89.0,84.25,166.32,148.995,"('28500CE', '27500PE')",173.25,True,2019-08-27 14:14:00,False,,-9.32,"('28500CE', '27500PE')",166.1,True,2019-08-27 14:25:00,False,,-9.38,"('28500CE', '27500PE')",158.8,True,2019-08-27 14:43:00,False,,-9.44,"('28600CE', '27700PE')",160.05,True,2019-08-27 14:49:00,False,,-9.9,"('28500CE', '27800PE')",197.05,True,2019-08-27 15:07:00,False,,-14.11,"('28500CE', '27700PE')",162.5,True,2019-08-27 15:10:00,False,,-9.18,"('28500CE', '27700PE')",155.35000000000002,False,,False,,-6.19,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-28,Wednesday,2,09:16:00,28008.55,97.8,99.85,189.74399999999997,169.97899999999998,"('28300CE', '27700PE')",197.64999999999998,True,2019-08-28 09:25:00,False,,-11.77,"('28400CE', '27700PE')",159.7,True,2019-08-28 09:30:00,False,,-8.95,"('28400CE', '27700PE')",152.75,True,2019-08-28 09:34:00,False,,-9.31,"('28300CE', '27800PE')",197.65,True,2019-08-28 09:50:00,False,,-11.32,"('28200CE', '27700PE')",186.45,True,2019-08-28 10:21:00,False,,-10.48,"('28200CE', '27600PE')",152.45,True,2019-08-28 10:42:00,False,,-8.81,"('28100CE', '27700PE')",199.1,True,2019-08-28 11:24:00,False,,-13.14,"('28200CE', '27700PE')",159.60000000000002,True,2019-08-28 12:25:00,False,,-8.5,"('28200CE', '27700PE')",153.1
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-29,Thursday,1,09:16:00,27655.0,100.95,101.0,193.87199999999999,173.677,"('27700CE', '27600PE')",201.95,True,2019-08-29 10:03:00,False,,-10.67,"('27800CE', '27600PE')",152.5,True,2019-08-29 13:58:00,False,,-12.51,"('27500CE', '27500PE')",160.7,True,2019-08-29 14:00:00,False,,-11.36,"('27500CE', '27600PE')",202.65,True,2019-08-29 14:08:00,False,,-15.43,"('27500CE', '27600PE')",189.75,True,2019-08-29 14:39:00,False,,-10.92,"('27400CE', '27500PE')",163.45,True,2019-08-29 14:43:00,False,,-9.89,"('27400CE', '27500PE')",155.60000000000002,True,2019-08-29 14:48:00,False,,-19.25,"('27300CE', '27500PE')",206.0,True,2019-08-29 14:57:00,False,,-12.88,"('27300CE', '27500PE')",195.7
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-08-30,Friday,7,09:16:00,27555.75,75.95,77.55,147.35999999999999,132.01,"('28200CE', '26600PE')",153.5,True,2019-08-30 09:31:00,False,,-9.22,"('28200CE', '26800PE')",173.05,True,2019-08-30 09:41:00,False,,-10.66,"('28200CE', '26900PE')",179.65,True,2019-08-30 09:57:00,False,,-9.65,"('28200CE', '26800PE')",156.7,True,2019-08-30 13:49:00,False,,-10.21,"('28000CE', '26800PE')",182.0,True,2019-08-30 14:46:00,False,,-18.12,"('28000CE', '26800PE')",166.15,True,2019-08-30 15:23:00,False,,-10.43,"('28000CE', '26900PE')",174.55,False,,False,,-4.88,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-03,Tuesday,3,09:16:00,27134.6,93.15,89.5,175.344,157.079,"('27500CE', '26500PE')",182.65,True,2019-09-03 09:25:00,False,,-9.93,"('27500CE', '26500PE')",175.0,True,2019-09-03 09:48:00,False,,-10.54,"('27500CE', '26500PE')",166.64999999999998,True,2019-09-03 11:19:00,False,,-8.93,"('27500CE', '26500PE')",159.8,True,2019-09-03 12:18:00,False,,-8.4,"('27400CE', '26500PE')",174.1,True,2019-09-03 12:56:00,False,,-9.38,"('27400CE', '26600PE')",187.25,True,2019-09-03 14:21:00,False,,-10.99,"('27400CE', '26500PE')",155.35,True,2019-09-03 14:49:00,False,,-9.49,"('27300CE', '26500PE')",169.35000000000002,True,2019-09-03 15:01:00,False,,-11.02,"('27200CE', '26500PE')",183.45
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-04,Wednesday,2,09:16:00,26826.2,90.65,79.2,163.056,146.07100000000003,"('27100CE', '26400PE')",169.85000000000002,True,2019-09-04 09:19:00,False,,-10.37,"('27100CE', '26400PE')",161.6,True,2019-09-04 09:26:00,False,,-10.07,"('27000CE', '26300PE')",150.64999999999998,False,,False,,69.17,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-05,Thursday,1,09:16:00,27294.95,96.25,113.1,200.976,180.041,"('27300CE', '27200PE')",209.35,True,2019-09-05 09:22:00,False,,-11.52,"('27300CE', '27200PE')",200.45,True,2019-09-05 10:43:00,False,,-15.86,"('27300CE', '27200PE')",187.10000000000002,False,,False,,90.71,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-06,Friday,7,09:16:00,27098.6,89.5,84.45,166.992,149.59699999999998,"('27700CE', '26300PE')",173.95,True,2019-09-06 09:18:00,False,,-10.22,"('27700CE', '26400PE')",182.2,True,2019-09-06 09:37:00,False,,-13.13,"('27800CE', '26500PE')",167.35000000000002,True,2019-09-06 10:01:00,False,,-9.19,"('27800CE', '26500PE')",160.25,True,2019-09-06 11:36:00,False,,-8.8,"('27800CE', '26500PE')",153.45,True,2019-09-06 13:16:00,False,,-8.42,"('27800CE', '26700PE')",177.45,True,2019-09-06 13:49:00,False,,-9.62,"('27800CE', '26700PE')",170.05,True,2019-09-06 14:22:00,False,,-9.23,"('27700CE', '26700PE')",186.4,True,2019-09-06 14:45:00,False,,-10.48,"('27700CE', '26800PE')",198.35
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-09,Monday,4,09:16:00,27101.45,80.0,86.75,160.07999999999998,143.405,"('27500CE', '26600PE')",166.75,True,2019-09-09 09:19:00,False,,-9.68,"('27400CE', '26600PE')",184.25,True,2019-09-09 09:21:00,False,,-10.15,"('27400CE', '26600PE')",176.4,True,2019-09-09 09:29:00,False,,-11.36,"('27400CE', '26600PE')",167.25,False,,False,,91.71,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-11,Wednesday,2,09:16:00,27660.05,83.25,92.3,168.528,150.973,"('27800CE', '27400PE')",175.55,True,2019-09-11 09:25:00,False,,-11.29,"('27800CE', '27400PE')",166.45,True,2019-09-11 09:35:00,False,,-10.73,"('27800CE', '27500PE')",187.6,True,2019-09-11 10:08:00,False,,-11.39,"('27800CE', '27500PE')",178.55,True,2019-09-11 11:44:00,False,,-10.48,"('27900CE', '27600PE')",153.8,True,2019-09-11 12:54:00,False,,-9.07,"('27800CE', '27700PE')",222.85,True,2019-09-11 13:40:00,False,,-12.24,"('27800CE', '27700PE')",213.39999999999998,True,2019-09-11 14:13:00,False,,-12.47,"('27900CE', '27700PE')",155.75,True,2019-09-11 14:36:00,False,,-8.25,"('27800CE', '27700PE')",196.25
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-12,Thursday,1,09:16:00,27935.05,89.45,98.45,180.384,161.594,"('27900CE', '27900PE')",187.9,True,2019-09-12 11:05:00,False,,-12.0,"('28000CE', '28000PE')",157.2,True,2019-09-12 11:57:00,False,,-9.22,"('27900CE', '28000PE')",198.1,True,2019-09-12 12:28:00,False,,-11.03,"('27900CE', '28000PE')",189.55,True,2019-09-12 13:06:00,False,,-10.62,"('28000CE', '28100PE')",178.75,True,2019-09-12 13:18:00,False,,-10.13,"('28000CE', '28100PE')",170.85,True,2019-09-12 14:21:00,False,,-9.29,"('27900CE', '28000PE')",155.7,True,2019-09-12 14:25:00,False,,-8.5,"('27800CE', '27900PE')",173.05,True,2019-09-12 14:26:00,False,,-10.36,"('27900CE', '28000PE')",150.7
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-13,Friday,7,09:16:00,27696.3,77.3,82.35,153.26399999999998,137.29899999999998,"('28200CE', '27100PE')",159.64999999999998,True,2019-09-13 10:56:00,False,,-9.2,"('28200CE', '27200PE')",169.8,True,2019-09-13 12:26:00,False,,-8.92,"('28200CE', '27300PE')",183.3,False,,False,,46.61,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-16,Monday,4,09:16:00,27934.0,87.0,82.15,162.384,145.469,"('28300CE', '27400PE')",169.15,True,2019-09-16 09:19:00,False,,-10.06,"('28300CE', '27400PE')",161.2,True,2019-09-16 13:51:00,False,,-8.61,"('28300CE', '27400PE')",154.6,True,2019-09-16 14:10:00,False,,-8.48,"('28200CE', '27500PE')",197.55,True,2019-09-16 14:39:00,False,,-10.82,"('28300CE', '27500PE')",159.55,True,2019-09-16 15:00:00,False,,-9.14,"('28200CE', '27500PE')",179.1,False,,False,,4.36,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-17,Tuesday,3,09:16:00,27798.85,94.5,83.0,170.4,152.65,"('28100CE', '27400PE')",177.5,True,2019-09-17 09:24:00,False,,-9.67,"('28100CE', '27400PE')",170.05,True,2019-09-17 10:22:00,False,,-9.98,"('28000CE', '27400PE')",187.45,True,2019-09-17 11:04:00,False,,-10.14,"('28000CE', '27400PE')",179.65,False,,False,,207.6,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-18,Wednesday,2,09:16:00,27310.0,100.25,104.0,196.07999999999998,175.655,"('27500CE', '27100PE')",204.25,True,2019-09-18 10:47:00,False,,-13.65,"('27500CE', '27000PE')",164.5,True,2019-09-18 12:26:00,False,,-10.61,"('27500CE', '27200PE')",203.25,True,2019-09-18 13:21:00,False,,-10.69,"('27600CE', '27200PE')",159.75,True,2019-09-18 14:16:00,False,,-8.65,"('27500CE', '27200PE')",179.75,True,2019-09-18 14:38:00,False,,-10.2,"('27400CE', '27200PE')",206.65,False,,False,,12.72,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-19,Thursday,1,09:16:00,27031.0,87.15,79.65,160.12800000000001,143.448,"('27100CE', '26900PE')",166.8,True,2019-09-19 09:23:00,False,,-9.49,"('27000CE', '26900PE')",198.60000000000002,True,2019-09-19 09:43:00,False,,-11.03,"('27000CE', '26900PE')",190.05,True,2019-09-19 10:22:00,False,,-13.73,"('26900CE', '26800PE')",170.35000000000002,True,2019-09-19 10:41:00,False,,-10.53,"('26900CE', '26800PE')",161.95,True,2019-09-19 10:49:00,False,,-8.52,"('26900CE', '26800PE')",155.45,True,2019-09-19 11:15:00,False,,-13.09,"('26900CE', '26900PE')",189.6,True,2019-09-19 12:17:00,False,,-10.42,"('26800CE', '26800PE')",177.55,True,2019-09-19 12:30:00,False,,-12.42,"('26800CE', '26800PE')",167.35
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-20,Friday,7,09:16:00,26856.65,82.25,80.0,155.76,139.535,"('27500CE', '26100PE')",162.25,True,2019-09-20 09:24:00,False,,-8.93,"('27500CE', '26100PE')",155.35,False,,False,,1332.81,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2019-09-23,Monday,4,09:19:00,29867.05,82.0,120.3,194.208,173.978,"('31600CE', '29100PE')",202.3,True,2019-09-23 09:20:00,False,,-12.78,"('31600CE', '29100PE')",192.05,True,2019-09-23 10:13:00,False,,-12.35,"('31300CE', '28800PE')",158.85,True,2019-09-23 10:33:00,False,,-13.29,"('31200CE', '28800PE')",157.75,False,,False,,58.38,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
