P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL
NRE,NIFTY,2022-01-04 09:20:00,2022-01-04 15:25:00,SELL,CC,30.0,30.0,0,2022-01-04,Tuesday,3,2022-01-04 09:20:00,17713.8,17650CE,106.65,138.645,True,2022-01-04 14:37:00,-35.66649999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17650PE,89.5,116.35000000000001,True,2022-01-04 09:40:00,-33.645,True,2022-01-04 09:45:00,False,,62.904999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-04 09:20:00,2022-01-04 15:25:00,SELL,CC,30.0,30.0,1,2022-01-04,Tuesday,3,2022-01-04 09:20:00,17713.8,17550CE,170.35,221.455,True,2022-01-04 14:37:00,-53.00350000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17800PE,174.95,227.435,True,2022-01-04 09:41:00,-59.79950000000001,True,2022-01-04 09:48:00,False,,106.25049999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-04 09:20:00,2022-01-04 15:25:00,SELL,HL,20.0,20.0,0,2022-01-04,Tuesday,3,2022-01-04 09:20:00,17713.8,17650CE,106.65,127.98,True,2022-01-04 09:21:00,-22.3965,True,2022-01-04 09:35:00,True,2022-01-04 10:09:00,-22.3965,True,2022-01-04 11:15:00,True,2022-01-04 12:04:00,-22.3965,True,2022-01-04 13:42:00,True,2022-01-04 14:08:00,-22.3965,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17650PE,89.5,107.39999999999999,True,2022-01-04 09:38:00,-18.79499999999999,True,2022-01-04 09:45:00,False,,62.904999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-04 09:20:00,2022-01-04 15:25:00,SELL,HL,20.0,20.0,1,2022-01-04,Tuesday,3,2022-01-04 09:20:00,17713.8,17550CE,170.35,204.42,True,2022-01-04 10:11:00,-35.77349999999999,True,2022-01-04 11:24:00,True,2022-01-04 12:08:00,-35.77349999999999,True,2022-01-04 13:44:00,True,2022-01-04 14:08:00,-35.77349999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17800PE,174.95,209.93999999999997,True,2022-01-04 09:39:00,-36.73949999999998,True,2022-01-04 09:45:00,False,,106.25049999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-04 09:20:00,2022-01-04 15:25:00,SELL,HL,30.0,30.0,0,2022-01-04,Tuesday,3,2022-01-04 09:20:00,17713.8,17650CE,106.65,138.645,True,2022-01-04 10:18:00,-33.0615,True,2022-01-04 11:15:00,True,2022-01-04 14:36:00,-33.0615,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17650PE,89.5,116.35000000000001,True,2022-01-04 09:39:00,-27.745000000000008,True,2022-01-04 09:45:00,False,,62.904999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-04 09:20:00,2022-01-04 15:25:00,SELL,HL,30.0,30.0,1,2022-01-04,Tuesday,3,2022-01-04 09:20:00,17713.8,17550CE,170.35,221.455,True,2022-01-04 14:37:00,-52.808500000000016,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17800PE,174.95,227.435,True,2022-01-04 09:40:00,-54.23450000000001,True,2022-01-04 09:45:00,False,,106.25049999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-05 09:20:00,2022-01-05 15:25:00,SELL,CC,20.0,20.0,0,2022-01-05,Wednesday,2,2022-01-05 09:20:00,17843.6,17800CE,75.95,91.14,True,2022-01-05 10:10:00,-18.459500000000002,True,2022-01-05 10:40:00,True,2022-01-05 11:27:00,-17.5095,True,2022-01-05 11:45:00,True,2022-01-05 12:12:00,-20.7595,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17800PE,70.6,84.71999999999998,True,2022-01-05 09:37:00,-15.456,True,2022-01-05 09:45:00,False,,54.19399999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-05 09:20:00,2022-01-05 15:25:00,SELL,CC,20.0,20.0,1,2022-01-05,Wednesday,2,2022-01-05 09:20:00,17843.6,17600CE,225.0,270.0,True,2022-01-05 12:16:00,-51.75,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,18000PE,207.0,248.39999999999998,True,2022-01-05 09:39:00,-47.970000000000006,True,2022-01-05 09:46:00,False,,101.43,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-05 09:20:00,2022-01-05 15:25:00,SELL,CC,30.0,30.0,0,2022-01-05,Wednesday,2,2022-01-05 09:20:00,17843.6,17800CE,75.95,98.73500000000001,True,2022-01-05 12:13:00,-24.809499999999996,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17800PE,70.6,91.78,True,2022-01-05 09:39:00,-25.00600000000001,True,2022-01-05 09:45:00,False,,54.19399999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-05 09:20:00,2022-01-05 15:25:00,SELL,CC,30.0,30.0,1,2022-01-05,Wednesday,2,2022-01-05 09:20:00,17843.6,17600CE,225.0,292.5,True,2022-01-05 12:33:00,-70.80000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,18000PE,207.0,269.1,False,,101.43,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-05 09:20:00,2022-01-05 15:25:00,SELL,HL,20.0,20.0,0,2022-01-05,Wednesday,2,2022-01-05 09:20:00,17843.6,17800CE,75.95,91.14,True,2022-01-05 10:00:00,-15.949499999999997,True,2022-01-05 10:40:00,True,2022-01-05 11:27:00,-15.949499999999997,True,2022-01-05 11:45:00,True,2022-01-05 12:12:00,-15.949499999999997,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17800PE,70.6,84.71999999999998,True,2022-01-05 09:35:00,-14.82599999999999,True,2022-01-05 09:45:00,False,,54.19399999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-05 09:20:00,2022-01-05 15:25:00,SELL,HL,20.0,20.0,1,2022-01-05,Wednesday,2,2022-01-05 09:20:00,17843.6,17600CE,225.0,270.0,True,2022-01-05 12:13:00,-47.25,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,18000PE,207.0,248.39999999999998,True,2022-01-05 09:39:00,-43.46999999999998,True,2022-01-05 09:46:00,False,,101.43,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-05 09:20:00,2022-01-05 15:25:00,SELL,HL,30.0,30.0,0,2022-01-05,Wednesday,2,2022-01-05 09:20:00,17843.6,17800CE,75.95,98.73500000000001,True,2022-01-05 12:13:00,-23.54450000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17800PE,70.6,91.78,True,2022-01-05 09:39:00,-21.886000000000006,True,2022-01-05 09:45:00,False,,54.19399999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-05 09:20:00,2022-01-05 15:25:00,SELL,HL,30.0,30.0,1,2022-01-05,Wednesday,2,2022-01-05 09:20:00,17843.6,17600CE,225.0,292.5,True,2022-01-05 12:33:00,-69.75,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,18000PE,207.0,269.1,False,,101.43,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-06 09:20:00,2022-01-06 15:25:00,SELL,CC,20.0,20.0,0,2022-01-06,Thursday,1,2022-01-06 09:20:00,17796.85,17750CE,53.6,64.32,True,2022-01-06 09:22:00,-13.886000000000001,True,2022-01-06 09:25:00,False,,52.964,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17750PE,43.5,52.199999999999996,True,2022-01-06 09:29:00,-19.185,True,2022-01-06 13:32:00,False,,38.315,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-06 09:20:00,2022-01-06 15:25:00,SELL,CC,20.0,20.0,1,2022-01-06,Thursday,1,2022-01-06 09:20:00,17796.85,17600CE,171.1,205.32,False,,24.588999999999984,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17950PE,192.95,231.53999999999996,True,2022-01-06 09:30:00,-44.0795,True,2022-01-06 14:25:00,False,,-13.6795,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-06 09:20:00,2022-01-06 15:25:00,SELL,CC,30.0,30.0,0,2022-01-06,Thursday,1,2022-01-06 09:20:00,17796.85,17750CE,53.6,69.68,False,,52.964,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17750PE,43.5,56.550000000000004,True,2022-01-06 09:29:00,-19.185,True,2022-01-06 13:32:00,False,,38.315,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-06 09:20:00,2022-01-06 15:25:00,SELL,CC,30.0,30.0,1,2022-01-06,Thursday,1,2022-01-06 09:20:00,17796.85,17600CE,171.1,222.43,False,,24.588999999999984,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17950PE,192.95,250.835,True,2022-01-06 09:34:00,-71.32950000000004,True,2022-01-06 14:25:00,False,,-13.6795,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-06 09:20:00,2022-01-06 15:25:00,SELL,HL,20.0,20.0,0,2022-01-06,Thursday,1,2022-01-06 09:20:00,17796.85,17750CE,53.6,64.32,True,2022-01-06 09:22:00,-11.255999999999991,True,2022-01-06 09:24:00,False,,52.964,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17750PE,43.5,52.199999999999996,True,2022-01-06 09:29:00,-9.134999999999996,True,2022-01-06 13:32:00,False,,38.315,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-06 09:20:00,2022-01-06 15:25:00,SELL,HL,20.0,20.0,1,2022-01-06,Thursday,1,2022-01-06 09:20:00,17796.85,17600CE,171.1,205.32,False,,24.588999999999984,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17950PE,192.95,231.53999999999996,True,2022-01-06 09:30:00,-40.51949999999997,True,2022-01-06 13:42:00,True,2022-01-06 13:56:00,-40.51949999999997,True,2022-01-06 14:25:00,False,,-13.6795,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-06 09:20:00,2022-01-06 15:25:00,SELL,HL,30.0,30.0,0,2022-01-06,Thursday,1,2022-01-06 09:20:00,17796.85,17750CE,53.6,69.68,True,2022-01-06 09:22:00,-16.616000000000007,True,2022-01-06 09:24:00,False,,52.964,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17750PE,43.5,56.550000000000004,True,2022-01-06 09:29:00,-13.485000000000005,True,2022-01-06 13:32:00,False,,38.315,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-06 09:20:00,2022-01-06 15:25:00,SELL,HL,30.0,30.0,1,2022-01-06,Thursday,1,2022-01-06 09:20:00,17796.85,17600CE,171.1,222.43,False,,24.588999999999984,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17950PE,192.95,250.835,True,2022-01-06 09:33:00,-59.81450000000002,True,2022-01-06 13:42:00,False,,-13.6795,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-07 09:20:00,2022-01-07 15:25:00,SELL,CC,20.0,20.0,0,2022-01-07,Friday,7,2022-01-07 09:20:00,17880.0,17850CE,151.05,181.26000000000002,False,,24.53950000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17850PE,149.9,179.88,True,2022-01-07 12:16:00,-34.599,True,2022-01-07 15:12:00,False,,1.701000000000017,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-07 09:20:00,2022-01-07 15:25:00,SELL,CC,20.0,20.0,1,2022-01-07,Friday,7,2022-01-07 09:20:00,17880.0,17800CE,177.95,213.54,False,,25.42049999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17900PE,175.3,210.36,True,2022-01-07 12:16:00,-38.90299999999998,True,2022-01-07 15:20:00,False,,0.2469999999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-07 09:20:00,2022-01-07 15:25:00,SELL,CC,30.0,30.0,0,2022-01-07,Friday,7,2022-01-07 09:20:00,17880.0,17850CE,151.05,196.365,False,,24.53950000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17850PE,149.9,194.87,True,2022-01-07 12:42:00,-47.39900000000001,True,2022-01-07 15:12:00,False,,1.701000000000017,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-07 09:20:00,2022-01-07 15:25:00,SELL,CC,30.0,30.0,1,2022-01-07,Friday,7,2022-01-07 09:20:00,17880.0,17800CE,177.95,231.33499999999998,False,,25.42049999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17900PE,175.3,227.89000000000001,True,2022-01-07 12:43:00,-55.003,True,2022-01-07 15:20:00,False,,0.2469999999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-07 09:20:00,2022-01-07 15:25:00,SELL,HL,20.0,20.0,0,2022-01-07,Friday,7,2022-01-07 09:20:00,17880.0,17850CE,151.05,181.26000000000002,False,,24.53950000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17850PE,149.9,179.88,True,2022-01-07 11:52:00,-31.47899999999999,True,2022-01-07 12:08:00,True,2022-01-07 12:16:00,-31.47899999999999,True,2022-01-07 15:01:00,False,,1.701000000000017,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-07 09:20:00,2022-01-07 15:25:00,SELL,HL,20.0,20.0,1,2022-01-07,Friday,7,2022-01-07 09:20:00,17880.0,17800CE,177.95,213.54,False,,25.42049999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17900PE,175.3,210.36,True,2022-01-07 11:52:00,-36.813,True,2022-01-07 15:13:00,False,,0.2469999999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-01-07 09:20:00,2022-01-07 15:25:00,SELL,HL,30.0,30.0,0,2022-01-07,Friday,7,2022-01-07 09:20:00,17880.0,17850CE,151.05,196.365,False,,24.53950000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,17850PE,149.9,194.87,True,2022-01-07 12:39:00,-46.469,True,2022-01-07 15:01:00,False,,1.701000000000017,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0
