P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_UTSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Flag,UT.SL.Time,BPL,TT.PL.AT.SL,UT.PL.AT.SL,UT.PNL,Total.PNL
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,50.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,11:52:00,-72.75150000000002,17650CE,96.4,107.55,66.05,102.05,False,,0.0,-72.75150000000002,39.23,-5.6499999999999915,-39.171500000000016
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,50.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,50.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,50.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,50.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,70.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,11:52:00,-72.75150000000002,17650CE,96.4,107.55,66.05,102.05,False,,0.0,-72.75150000000002,39.23,-5.6499999999999915,-39.171500000000016
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,70.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,70.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,70.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,70.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,80.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,11:52:00,-72.75150000000002,17650CE,96.4,107.55,66.05,102.05,False,,0.0,-72.75150000000002,39.23,-5.6499999999999915,-39.171500000000016
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,80.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,80.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,80.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,80.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,90.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,11:52:00,-72.75150000000002,17650CE,96.4,107.55,66.05,102.05,False,,0.0,-72.75150000000002,39.23,-5.6499999999999915,-39.171500000000016
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,90.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,90.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,90.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,90.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,100.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,11:52:00,-72.75150000000002,17650CE,96.4,107.55,66.05,102.05,False,,0.0,-72.75150000000002,39.23,-5.6499999999999915,-39.171500000000016
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,100.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,100.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,100.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,50.0,100.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,11:50:00,-35.34299999999999,17650CE,50.25,54.75,31.8,50.25,False,,0.0,-35.34299999999999,21.673500000000004,0.0,-13.669499999999985
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,50.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:40:00,-87.01650000000001,17650CE,80.0,107.55,66.05,102.05,False,,0.0,-87.01650000000001,55.63,-22.049999999999997,-53.4365
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,50.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,50.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,50.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,50.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,70.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:40:00,-87.01650000000001,17650CE,80.0,107.55,66.05,102.05,False,,0.0,-87.01650000000001,55.63,-22.049999999999997,-53.4365
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,70.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,70.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,70.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,70.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,80.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:40:00,-87.01650000000001,17650CE,80.0,107.55,66.05,102.05,False,,0.0,-87.01650000000001,55.63,-22.049999999999997,-53.4365
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,80.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,80.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,80.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,80.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,90.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:40:00,-87.01650000000001,17650CE,80.0,107.55,66.05,102.05,False,,0.0,-87.01650000000001,55.63,-22.049999999999997,-53.4365
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,90.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,90.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,90.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,90.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,100.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:40:00,-87.01650000000001,17650CE,80.0,107.55,66.05,102.05,False,,0.0,-87.01650000000001,55.63,-22.049999999999997,-53.4365
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,100.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,100.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,100.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,60.0,100.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:17:00,-42.272999999999996,17650CE,43.2,54.75,31.8,50.25,False,,0.0,-42.272999999999996,28.7235,-7.049999999999997,-20.599499999999992
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,50.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:45:00,-101.2815,17650CE,70.5,107.55,66.05,102.05,True,15:15:00,0.0,-101.2815,65.13,-35.25,-71.4015
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,50.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,50.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,50.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,50.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,70.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:45:00,-101.2815,17650CE,70.5,107.55,66.05,102.05,False,,0.0,-101.2815,65.13,-31.549999999999997,-67.7015
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,70.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,70.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,70.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,70.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,80.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:45:00,-101.2815,17650CE,70.5,107.55,66.05,102.05,False,,0.0,-101.2815,65.13,-31.549999999999997,-67.7015
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,80.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,80.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,80.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,80.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,90.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:45:00,-101.2815,17650CE,70.5,107.55,66.05,102.05,False,,0.0,-101.2815,65.13,-31.549999999999997,-67.7015
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,90.0,0.1,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,90.0,0.2,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,90.0,0.3,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,90.0,0.4,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,72.65,77.1,31.8,50.25,False,,21.673500000000004,17800PE,69.3,143.0,59.4,83.85,True,12:39:00,-49.203,17650CE,36.8,54.75,31.8,50.25,False,,0.0,-49.203,35.12350000000001,-13.450000000000003,-27.5295
B120,NIFTY,10:00:00,15:25:00,SELL,HL,70.0,100.0,0.0,2022-01-06,Thursday,7,09:30:00,17755.0,17650CE,137.0,145.45,66.05,102.05,False,,33.580000000000005,17800PE,142.65,260.0,127.35,173.3,True,12:45:00,-101.2815,17650CE,70.5,107.55,66.05,102.05,False,,0.0,-101.2815,65.13,-31.549999999999997,-67.7015
