date_time,index,scrip,open,high,low,close,volume,openinterest,expiry_date,dte,date_time
2022-01-06 09:24:00,NIFTY,17650PE,14.85,16.9,14.5,15.65,674050,2503250,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17700PE,24.1,27.85,23.8,25.6,1503150,6826050,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17800CE,33.05,33.2,27.65,29.75,1595300,4386050,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17750PE,38.1,43.8,37.45,40.75,883900,2593450,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17750CE,60.1,60.55,52.55,55.7,579350,1370650,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17800PE,60.4,68.7,60.15,64.65,975150,5221300,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17700CE,96.35,96.65,86.4,90.2,485700,2655000,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17850PE,92.85,103.65,92.45,98.85,425300,1576000,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17650CE,137.0,138.4,125.55,130.0,71900,772750,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17900PE,134.7,146.7,134.6,141.75,263700,3137800,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17600CE,181.5,183.1,169.95,173.3,97650,733550,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17950PE,181.7,193.8,180.7,188.5,96150,703950,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17550CE,228.4,228.4,215.15,220.4,7850,142200,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,18000PE,230.15,243.75,230.0,238.3,105200,653150,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17500CE,278.05,278.15,264.2,269.2,17700,614250,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,18050PE,276.95,290.65,276.95,287.6,2950,52050,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17450CE,330.0,330.0,316.6,317.15,300,86450,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,18100PE,329.3,342.1,329.3,340.0,3800,77600,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17400CE,375.95,375.95,362.0,363.8,1950,365600,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,18150PE,371.45,391.5,371.45,391.5,300,6200,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17350CE,427.4,427.4,413.0,413.0,200,94450,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,18200PE,421.15,437.5,421.15,436.75,400,20050,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17300CE,477.6,477.6,460.0,463.3,4000,281250,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,18300PE,524.35,540.0,524.35,536.35,300,6800,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17200CE,575.25,575.25,563.0,564.25,700,218700,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17150CE,625.0,625.0,610.95,610.95,50,21550,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,18400PE,613.9,635.65,613.9,635.65,50,4250,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17100CE,680.0,680.0,662.0,662.0,200,76850,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,17000CE,780.0,780.0,760.85,767.0,450,349250,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,16900CE,878.15,878.15,864.7,865.15,1750,69150,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,16800CE,955.0,965.0,955.0,963.45,100,102650,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:24:00,NIFTY,16700CE,1054.55,1070.0,1054.55,1070.0,50,15300,2022-01-06,0,2022-01-06 09:24:00
2022-01-06 09:25:00,NIFTY,15850PE,0.25,0.25,0.25,0.25,50,102250,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,19050CE,0.45,0.45,0.25,0.25,50,43000,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,15500PE,0.3,0.3,0.3,0.3,22800,1015400,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,15600PE,0.35,0.4,0.3,0.3,400,269950,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,15900PE,0.3,0.3,0.3,0.3,50,107950,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18850CE,0.35,0.45,0.3,0.3,1100,49150,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,15800PE,0.3,0.35,0.3,0.35,1650,282050,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16100PE,0.4,0.4,0.35,0.35,1350,168900,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16200PE,0.4,0.4,0.35,0.35,4300,460700,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18750CE,0.4,0.4,0.35,0.35,550,117950,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18800CE,0.4,0.45,0.35,0.35,4700,247200,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18900CE,0.4,0.4,0.35,0.35,2200,139600,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,19000CE,0.35,0.35,0.35,0.35,3950,854300,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,19100CE,0.35,0.35,0.35,0.35,2700,45450,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,19300CE,0.35,0.35,0.35,0.35,100,33200,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,19450CE,0.35,0.35,0.35,0.35,50,10600,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,19600CE,0.35,0.35,0.35,0.35,2600,193750,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16000PE,0.4,0.45,0.4,0.4,35800,1102800,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16050PE,0.4,0.4,0.4,0.4,200,81550,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16300PE,0.4,0.4,0.35,0.4,2800,368350,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18600CE,0.4,0.5,0.4,0.4,13550,309400,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18650CE,0.5,0.5,0.4,0.4,100,96800,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18950CE,0.45,0.45,0.3,0.4,1250,31200,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,19400CE,0.4,0.4,0.4,0.4,350,45200,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,19500CE,0.4,0.4,0.4,0.4,1850,315200,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,15100PE,0.4,0.45,0.4,0.45,2100,1823200,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,15150PE,0.45,0.45,0.45,0.45,50,27750,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16250PE,0.45,0.45,0.45,0.45,50,56100,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16400PE,0.4,0.45,0.4,0.45,6200,649050,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16450PE,0.5,0.5,0.45,0.45,1000,66650,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16700PE,0.55,0.55,0.45,0.45,6800,713450,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18700CE,0.45,0.5,0.4,0.45,24500,269600,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16500PE,0.45,0.5,0.45,0.5,35700,2117550,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16600PE,0.5,0.5,0.45,0.5,4750,461250,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16650PE,0.55,0.55,0.4,0.5,2450,153700,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16550PE,0.5,0.55,0.5,0.55,1350,65200,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16750PE,0.55,0.55,0.55,0.55,3850,136650,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16800PE,0.6,0.6,0.55,0.55,27500,1615250,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18450CE,0.6,0.6,0.55,0.55,4900,138800,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18500CE,0.55,0.6,0.45,0.55,244000,4008000,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18550CE,0.55,0.6,0.45,0.55,6000,118800,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18400CE,0.6,0.7,0.6,0.65,58200,1109450,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16850PE,0.7,0.8,0.7,0.7,10650,149650,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16900PE,0.75,0.8,0.65,0.7,60250,1461950,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18350CE,0.7,0.75,0.65,0.75,7800,280450,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,16950PE,0.8,0.9,0.75,0.8,9600,263600,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,17000PE,0.85,0.95,0.8,0.8,156350,5848600,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18300CE,0.75,0.85,0.75,0.85,167300,2511400,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,17050PE,0.9,1.0,0.9,0.9,9250,285800,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,17100PE,1.05,1.05,0.9,0.9,80700,2107200,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18250CE,0.8,0.9,0.75,0.9,38100,817000,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18200CE,0.95,1.0,0.95,1.0,344450,5366250,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18150CE,1.05,1.1,1.05,1.05,288100,1784150,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,17150PE,1.2,1.2,1.1,1.1,18550,386450,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,17200PE,1.25,1.25,1.15,1.2,286100,5213350,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,17250PE,1.35,1.45,1.3,1.3,30000,808600,2022-01-06,0,2022-01-06 09:25:00
2022-01-06 09:25:00,NIFTY,18100CE,1.35,1.4,1.35,1.35,516300,5462700,2022-01-06,0,2022-01-06 09:25:00
