P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_UTSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Flag,UT.SL.Time,BPL,TT.PL.AT.SL,UT.PL.AT.SL,UT.PNL,Total.PNL
B120,NIFTY,09:20:00,15:25:00,SELL,HL,70.0,100.0,0.4,2022-01-06,Thursday,1,09:20:00,17796.85,17650CE,75.6,142.05,61.5,95.15,True,14:31:00,-53.67599999999999,17800PE,79.05,93.0,22.2,54.8,False,,23.4595,17850PE,24.1,63.7,22.2,54.8,True,14:50:00,0,-53.67599999999999,54.159499999999994,-24.1,-23.616499999999995
