P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_UTSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Flag,UT.SL.Time,BPL,TT.PL.AT.SL,UT.PL.AT.SL,UT.PNL,Total.PNL
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,10:11:00,-23.026500000000006,17800PE,130.0,165.45,79.4,80.4,True,09:29:00,-27.3,17650CE,96.3,153.0,89.8,151.2,True,15:05:00,0.0,-27.3,-20.196499999999993,-48.14999999999999,-95.64649999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,True,14:50:00,0.0,-18.101999999999997,-16.318,-37.875,-72.295
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,True,14:50:00,0.0,-18.101999999999997,-16.318,-37.875,-72.295
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,True,14:50:00,0.0,-18.101999999999997,-16.318,-37.875,-72.295
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,50.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,True,14:50:00,0.0,-18.101999999999997,-16.318,-37.875,-72.295
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,10:11:00,-23.026500000000006,17800PE,130.0,165.45,79.4,80.4,True,09:29:00,-27.3,17650CE,96.3,153.0,89.8,151.2,False,,0.0,-27.3,-20.196499999999993,-54.89999999999999,-102.39649999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,70.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,10:11:00,-23.026500000000006,17800PE,130.0,165.45,79.4,80.4,True,09:29:00,-27.3,17650CE,96.3,153.0,89.8,151.2,False,,0.0,-27.3,-20.196499999999993,-54.89999999999999,-102.39649999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,80.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,10:11:00,-23.026500000000006,17800PE,130.0,165.45,79.4,80.4,True,09:29:00,-27.3,17650CE,96.3,153.0,89.8,151.2,False,,0.0,-27.3,-20.196499999999993,-54.89999999999999,-102.39649999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,90.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,10:11:00,-23.026500000000006,17800PE,130.0,165.45,79.4,80.4,True,09:29:00,-27.3,17650CE,96.3,153.0,89.8,151.2,False,,0.0,-27.3,-20.196499999999993,-54.89999999999999,-102.39649999999999
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,20.0,100.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,10:11:00,-18.227999999999998,17800PE,86.2,114.6,49.25,49.7,True,09:29:00,-18.101999999999997,17650CE,75.75,123.0,70.15,120.8,False,,0.0,-18.101999999999997,-16.318,-45.05,-79.47
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,True,14:50:00,-33.99150000000001,17800PE,130.0,165.45,79.4,80.4,False,,48.3,17800PE,89.0,93.3,79.4,80.4,False,,0.0,-33.99150000000001,39.7,8.599999999999994,14.308499999999988
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,True,14:50:00,0.0,-26.722,-25.018000000000004,-37.97500000000001,-89.71500000000002
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,True,14:50:00,0.0,-26.722,-25.018000000000004,-37.97500000000001,-89.71500000000002
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,True,14:50:00,0.0,-26.722,-25.018000000000004,-37.97500000000001,-89.71500000000002
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,50.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,True,14:50:00,0.0,-26.722,-25.018000000000004,-37.97500000000001,-89.71500000000002
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,True,14:50:00,-33.99150000000001,17800PE,130.0,165.45,79.4,80.4,False,,48.3,17800PE,89.0,93.3,79.4,80.4,False,,0.0,-33.99150000000001,39.7,8.599999999999994,14.308499999999988
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,70.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,True,14:50:00,-33.99150000000001,17800PE,130.0,165.45,79.4,80.4,False,,48.3,17800PE,89.0,93.3,79.4,80.4,False,,0.0,-33.99150000000001,39.7,8.599999999999994,14.308499999999988
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,80.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,True,14:50:00,-33.99150000000001,17800PE,130.0,165.45,79.4,80.4,False,,48.3,17800PE,89.0,93.3,79.4,80.4,False,,0.0,-33.99150000000001,39.7,8.599999999999994,14.308499999999988
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,90.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,True,14:50:00,-33.99150000000001,17800PE,130.0,165.45,79.4,80.4,False,,48.3,17800PE,89.0,93.3,79.4,80.4,False,,0.0,-33.99150000000001,39.7,8.599999999999994,14.308499999999988
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,30.0,100.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,False,14:50:00,-26.908000000000005,17800PE,86.2,114.6,49.25,49.7,True,09:30:00,-26.722,17650CE,75.95,123.0,70.15,120.8,False,,0.0,-26.722,-25.018000000000004,-44.849999999999994,-96.59
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,,-42.64649999999998,17800PE,130.0,165.45,79.4,80.4,False,,48.3,,,,,,False,,5.653500000000015,0.0,0.0,0.0,5.653500000000015
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,50.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,,-42.64649999999998,17800PE,130.0,165.45,79.4,80.4,False,,48.3,,,,,,False,,5.653500000000015,0.0,0.0,0.0,5.653500000000015
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,70.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,,-42.64649999999998,17800PE,130.0,165.45,79.4,80.4,False,,48.3,,,,,,False,,5.653500000000015,0.0,0.0,0.0,5.653500000000015
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,80.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,90.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,,-42.64649999999998,17800PE,130.0,165.45,79.4,80.4,False,,48.3,,,,,,False,,5.653500000000015,0.0,0.0,0.0,5.653500000000015
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,90.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,90.0,0.2,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,90.0,0.3,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,90.0,0.4,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,100.0,0.0,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,109.65,153.0,89.8,151.2,False,,-42.64649999999998,17800PE,130.0,165.45,79.4,80.4,False,,48.3,,,,,,False,,5.653500000000015,0.0,0.0,0.0,5.653500000000015
B120,NIFTY,09:20:00,15:25:00,SELL,HL,40.0,100.0,0.1,2022-01-06,Thursday,4,09:30:00,17755.0,17650CE,86.8,123.0,70.15,120.8,True,15:15:00,-35.588,17800PE,86.2,114.6,49.25,49.7,False,,35.638,17800PE,53.1,53.1,49.6,49.7,False,,0.0,-35.588,32.238,3.3999999999999986,0.04999999999999716
